"","Gene_id","AvgDif_12B","AvgDif_10G","AvgDif_3D7B","Red_12B","Red_10G","Red_3D7B","MaxAvgDif","Exp_12B","Exp_10G","Exp_3D7B"
"1621","PF3D7_0722800",0.158571250342098,-0.0448077129213992,-0.267915725862663,174.341666666666,225.995833333333,148.4625,0.426486976204761,0,0,0
"1622","PF3D7_0722900",-0.0505577840472567,0.346271722040364,-0.307143692695286,490.583333333333,782.500000000001,688.066666666666,0.65341541473565,0,1,0
"1623","PF3D7_0723000",-0.0503317268491033,0.0240301438305176,-0.0487223488889471,750.6,917.266666666667,1018.41666666667,0.0743618706796209,1,1,1
"1624","PF3D7_0723100",-0.0860683023996852,-0.191891917497016,0.0237943817138835,246.795833333333,281.6125,258.479166666667,0.2156862992109,0,0,0
"1625","PF3D7_0723200",-0.0740634018562928,0.168478744460131,-0.351193284320613,157.170833333333,152.116666666667,145.1,0.519672028780743,0,0,0
"1626","PF3D7_0723300",0.054489381556971,-0.194354936968601,-0.0264452357004752,4355.49166666666,3195.47083333334,4094.38333333334,0.248844318525572,1,1,1
"1627","PF3D7_0723400",-0.0177996332520982,-0.0173663923367895,0.0413689076338125,2875.25833333333,3119.64166666667,2634.43333333333,0.0591685408859107,1,1,1
"1628","PF3D7_0723500",0.0367271821784375,0.332696785965203,-0.253817414030492,302.325,301.158333333333,271.083333333333,0.586514199995695,0,0,0
"1629","PF3D7_0723600",-0.0381052089537323,-0.0856017377854348,0.141202893797606,2472.11666666667,2359.425,2526.75,0.226804631583041,1,1,1
"1630","PF3D7_0723700",0.0780556248505263,0.0400468515669129,-0.0620001131415481,1535.22083333334,1329.4,1695.24166666666,0.140055737992074,1,1,1
"1631","PF3D7_0723800",-0.0821274603691302,-0.0333211481751972,0.0322697550852712,14358.4,14406.6041666666,14570.8333333334,0.114397215454401,1,1,1
"1632","PF3D7_0723900",-0.0415447494992223,-0.12431218906517,-0.0419653798187688,3717.19583333334,5206.10833333333,5737.5375,0.082767439565948,1,1,1
"1633","PF3D7_0724000",0.187548689774173,0.125234346749622,-0.233482717660336,1252.35,1474.89166666667,1481.37083333333,0.421031407434509,1,1,1
"1634","PF3D7_0724100",0.00136107555912876,0.251535377694385,-0.0879172812186483,7606.22916666666,9153.71249999999,7434.9,0.339452658913034,1,1,1
"1635","PF3D7_0724200",0.0260099550562247,0.0254625026946335,-0.207957927400883,1621.09166666666,1813.59583333334,1949.70416666667,0.233967882457108,1,1,1
"1636","PF3D7_0724300",0.224352895562727,0.0152743610349205,-0.0565012924962691,1470.58333333333,1711.96666666666,1562.575,0.280854188058996,1,1,1
"1637","PF3D7_0724400",0.122744149302861,0.358356587618325,-0.22618036358963,787.766666666667,570.866666666667,874.233333333333,0.584536951207955,1,1,1
"1638","PF3D7_0724500",0.149255901512513,-0.104489218491902,-0.141052044867296,782.941666666666,792.366666666667,733.691666666666,0.29030794637981,1,1,1
"1639","PF3D7_0724600",0.013580834459536,0.0166135720913651,-0.105282052291513,6791.55833333334,7610.8,6432.94583333334,0.121895624382878,1,1,1
"1640","PF3D7_0724700",0.0252546885209369,-0.0418794557067955,-0.051237248446156,2687.12916666667,2662.77083333333,2440.95833333333,0.0764919369670929,1,1,1
"1641","PF3D7_0724800",-0.0689652606474372,-0.174388951975901,-0.0616630355428201,2297.49166666666,1935.28333333333,2403.99583333334,0.112725916433081,1,1,1
"1642","PF3D7_0724900",-0.154666795708581,0.0308490853741994,0.0976819575497607,3193.6,2103.88333333334,2611.70833333333,0.252348753258342,1,1,1
"1643","PF3D7_0725000",0.0228372475232924,0.0399510042366156,-0.109584241462544,5141.625,5225.85833333334,5444.8375,0.14953524569916,1,1,1
"1644","PF3D7_0725100",0.0439506660142381,0.0832384577809222,-0.0593109641831099,4224.85833333334,3355.15833333333,3376.86666666666,0.142549421964032,1,1,1
"1645","PF3D7_0725200",0.130885545349865,-0.132433984109931,-0.08289570933389,1886.63333333334,2691.9,2588.76666666667,0.263319529459796,1,1,1
"1646","PF3D7_0725300",0.00535346029534879,-0.0656563603047107,0.0690956442151852,1238.37916666667,1116.40416666667,1284.35,0.134752004519896,1,1,1
"1647","PF3D7_0725400",0.105123418309084,-0.00621654932515373,0.0753735258205043,48400.6833333333,51047.8333333334,43889.7,0.111339967634238,1,1,1
"1648","PF3D7_0725700",0.0599565474873592,-0.193300826487615,0.0321823214965784,10154.5333333333,7481.13333333333,8333.71666666667,0.253257373974974,1,1,1
"1649","PF3D7_0726100",0.32357954560962,-0.199823110065576,-0.206562319431302,2389.08333333333,2514.17083333333,1676.37083333334,0.530141865040922,1,1,1
"1650","PF3D7_0726200",0.226120157705209,-0.222229441973795,-0.161057114668836,1231.17916666666,1226.20416666667,1445.28333333334,0.448349599679004,1,1,1
"1651","PF3D7_0726300",0.00189032129313482,0.0168118582958552,0.00674791365112217,1719.38333333334,1806.44166666666,1663.54166666666,0.0149215370027204,1,1,1
"1652","PF3D7_0726400",-0.0705966563553752,-0.0653122817336926,0.0651129454876732,5932.88333333334,6560.99583333334,5919.27083333333,0.135709601843048,1,1,1
"1653","PF3D7_0726500",-0.0235597103705428,0.0698121378282452,-0.0601178907758885,7528.59166666667,8546.35833333333,7062.01666666666,0.129930028604134,1,1,1
"1654","PF3D7_0726600",0.236689118784826,0.184490871705581,-0.349175920682303,2543.79166666667,2203.0125,2330.99166666666,0.585865039467129,1,1,1
"1655","PF3D7_0726700",-0.233813526766729,0.0626501386275249,0.123485894471227,7195.73333333334,6610.4,6130.16666666667,0.357299421237955,1,1,1
"1656","PF3D7_0726900",0.0775950056396152,0.016116659588448,-0.0214454659175967,1758.92916666666,2080.625,2221.675,0.0990404715572118,1,1,1
"1657","PF3D7_0727000",0.185757200459362,0.0821167275291688,-0.162514796140437,1462.65,2201.175,1074.77916666667,0.348271996599799,1,1,1
"1658","PF3D7_0727100",0.0226952651596388,-0.0998021248170751,-0.0672419901716623,5001.8375,3942.59583333334,3675.55,0.122497389976714,1,1,1
"1659","PF3D7_0727200",0.0327842230677889,-0.0620433786467242,0.0048510835568669,1039.9,1008.0375,945.662500000002,0.0948276017145131,1,1,1
"1660","PF3D7_0727300",0.0709767269203645,0.00435023808259474,-0.0232467818133828,1695.48333333333,1707.6,1844.39166666667,0.0942235087337473,1,1,1
"1661","PF3D7_0727400",-0.131094008135081,-0.0219334866398543,0.0681112874841457,7948.51666666667,10477.8666666667,10025.35,0.199205295619227,1,1,1
"1662","PF3D7_0727500",0.116529615032094,-0.163820387315765,-0.0530705897419579,3260.54583333333,3338.52083333333,2891.96666666667,0.280350002347859,1,1,1
"1663","PF3D7_0727600",0.0277103787879451,0.196664310626369,-0.195600656218605,1483.88333333333,1061.98333333333,1203.45833333333,0.392264966844974,1,1,1
"1664","PF3D7_0727700",0.00781722486126506,0.204297673902559,-0.115978876456145,1598.94166666666,1467.2,1341.7875,0.320276550358704,1,1,1
"1665","PF3D7_0727800",-0.102097518013966,-0.0129709565057873,-0.0907739586307613,4941.31666666666,5376.125,5308.85833333334,0.0891265615081785,1,1,1
"1666","PF3D7_0727900",0.20926210215758,-0.250868940812494,-0.01006448637604,5499.64166666666,4465.11666666667,4335.775,0.460131042970074,1,1,1
"1667","PF3D7_0728000",-0.102032644780913,0.0412916232453546,0.00876499026363715,12183.9833333333,12923.9666666666,11606,0.143324268026268,1,1,1
"1668","PF3D7_0728100",0.0389496604530483,-0.0354078111742454,0.12255778030539,2294.00833333334,2831.21666666667,2796.76666666667,0.157965591479636,1,1,1
"1669","PF3D7_0728200",0.0639210200631801,-0.0203577497818459,-0.189285043230941,810.416666666667,901.458333333333,786.0875,0.253206063294121,1,1,1
"1670","PF3D7_0728300",-0.0499510571867122,-0.112998533251582,0.038197144742195,1158.375,1446.71666666667,1475.23333333333,0.151195677993777,1,1,1
"1671","PF3D7_0728400",-0.00136612966026029,0.0281207688868996,0.226340237069673,3146.61666666666,3155.05833333334,2703.275,0.227706366729933,1,1,1
"1672","PF3D7_0728500",-0.011416248200635,-0.0299925378965234,0.0131748421341904,700.125,601.533333333334,501.266666666667,0.0431673800307138,1,1,1
"1673","PF3D7_0728600",-0.124923826389963,-0.144471048775324,0.0177355381443072,6166.72083333333,6809.24583333333,6149.6375,0.162206586919631,1,1,1
"1674","PF3D7_0728700",-0.204769872824949,-0.110488528548736,0.207793052214104,145.025,186.7,173.975,0.412562925039053,0,0,0
"1675","PF3D7_0728800",-0.0880895643007154,-0.169632048610314,0.0976300097955004,3016.75,3098.24583333334,2561.6875,0.267262058405814,1,1,1
"1676","PF3D7_0728900",-0.0564299267345414,-0.0642324474255377,-0.0321440243286009,2940.50833333334,3092.2,2585.09166666667,0.0320884230969368,1,1,1
"1677","PF3D7_0729000",0.0218520596038379,-0.00885806081991668,-0.113578328719017,2660.98333333334,2214.21666666666,1984.15,0.135430388322855,1,1,1
"1678","PF3D7_0729100",-0.0501022408635757,-0.20343884642812,0.124197623456346,4471.65833333333,5556.07083333333,4445.06666666667,0.327636469884465,1,1,1
"1679","PF3D7_0729200",0.0704336246115851,-0.239242719335954,0.138479934315771,1050.05,981.099999999999,835.883333333335,0.377722653651725,1,1,1
"1680","PF3D7_0729300",0.0809515565446811,0.00303825627356593,0.00011345385270344,2686.35833333333,2675.55,2406.0625,0.0808381026919777,1,1,1
"1681","PF3D7_0729400",-0.00111527540037785,-0.0746982722320284,0.0965838046709679,2156.60833333333,1946.22083333334,1982.43333333333,0.171282076902996,1,1,1
"1682","PF3D7_0729500",0.0275161243693844,-0.0538250475442736,-0.0100014098531658,1534.79166666666,1421.85833333333,1367.45416666667,0.081341171913658,1,1,1
"1683","PF3D7_0729600",0.0845222284208597,-0.0177808603556236,-0.107347235380909,2922.36666666666,2863.55,2789.34166666667,0.191869463801769,1,1,1
"1684","PF3D7_0729700",0.0515495282775733,-0.0412029142314527,-0.1988874885203,4867.99166666666,3692.57916666667,3352.15416666666,0.250437016797874,1,1,1
"1685","PF3D7_0729800",-0.0667606252533744,-0.139976916472542,-0.309341564271226,1598.20833333333,1137.31666666667,1100.1,0.242580939017851,1,1,1
"1686","PF3D7_0729900",-0.0363286742021503,0.293339701274452,-0.492086292940135,264.266666666666,315.891666666666,224.895833333333,0.785425994214587,0,0,0
"1687","PF3D7_0730000",0.0341083831617084,0.0659799673367419,-0.0735630802608195,723.183333333333,810.283333333334,951.400000000001,0.139543047597561,1,1,1
"1688","PF3D7_0730100",0.149056079659444,0.0188471964313175,-0.201535004628891,622.0125,554.958333333333,522.308333333334,0.350591084288335,1,1,1
"1689","PF3D7_0730200",0.0843165173862451,-0.00554347278662191,-0.116727327871417,1733.1625,1925.6,1788.325,0.201043845257663,1,1,1
"1690","PF3D7_0730300",-0.0370054016601545,-0.14021025681292,-0.0986666873211955,14825.7916666667,13325.8166666667,21312.0916666666,0.103204855152766,1,1,1
"1691","PF3D7_0730400",0.128706128703534,-0.00564652051659188,-0.13687553586828,1196.55,576.175,1144.18333333333,0.265581664571814,1,1,1
"1692","PF3D7_0730500",-0.103485975696245,-0.0858512177879235,0.104805997821474,8549.61666666666,6684.65,7591.98333333334,0.20829197351772,1,1,1
"1693","PF3D7_0730700",0.0984841607393653,-0.0430081887945458,-0.245373388497044,246.316666666667,201.666666666667,156.6,0.343857549236409,0,0,0
"1694","PF3D7_0730800",0.233169708614811,-0.0709231150462749,0.205227762931614,25771.4333333334,25185.5833333333,20101.95,0.304092823661085,1,1,1
"1695","PF3D7_0730900",0.127372004699454,-0.0396718367760699,0.207137364745239,13924.9,15610.1083333333,15272.95,0.246809201521309,1,1,1
"1696","PF3D7_0731100",0.022748369992547,0.293867869444421,-0.270546815168777,13868.9041666666,14211.5333333333,8975.20833333334,0.564414684613197,1,1,1
"1697","PF3D7_0731200",-0.0399206671601307,0.100754505672345,-0.192229171183707,3780.76666666667,2264.43333333333,2420.48333333333,0.292983676856052,1,1,1
"1698","PF3D7_0731300",-0.000564105896467851,-0.02439964540081,0.0215963708920824,15111.3833333333,12089.6,14805.6166666667,0.0459960162928924,1,1,1
"1699","PF3D7_0731400",-0.0567977905118199,0.0487291283235108,0.00682063506730263,1059.77083333333,1140.19166666667,1131.07083333334,0.105526918835331,1,1,1
"1700","PF3D7_0731500",-0.0177964872406183,-0.363828940894641,-0.0277381920523582,58986.8833333333,47503.0833333334,49655.3666666667,0.346032453654022,1,1,1
"1701","PF3D7_0731600",-0.036178991375481,-0.105444262646224,-0.101799429347317,8991.22916666666,14406.6583333334,8758.67083333333,0.0692652712707433,1,1,1
"1702","PF3D7_0731700",-0.0756109214058528,0.0936708328846081,-0.167118700648998,290.65,529.708333333333,412.008333333333,0.260789533533606,0,0,0
"1703","PF3D7_0731800",-0.133302399474126,0.421265529946245,-0.319053123258015,742.035416666666,603.885416666667,590.341666666666,0.74031865320426,1,1,1
"1704","PF3D7_0732000",0.222029458710622,0.225553542199119,-0.499438761595022,1906.70833333333,1817.91666666666,2410.79166666667,0.724992303794141,1,1,1
"1705","PF3D7_0732200",0.14074672824915,0.365661170217983,-0.122282200459579,2383.45833333333,2335.64166666667,2847.94166666666,0.487943370677561,1,1,1
"1706","PF3D7_0732300",0.186662647710186,0.0544827053337694,0.0641766773402304,76.6708333333333,68.2166666666667,75.15,0.132179942376417,0,0,0
"1707","PF3D7_0732400",NA,-0.217712879429918,0.202873166358148,60.53125,82.3291666666667,51.5458333333333,0.420586045788065,0,0,0
"1708","PF3D7_0732500",NA,NA,0.100061778468076,48.8833333333334,46.0666666666666,55.2166666666667,0,0,0,0
"1709","PF3D7_0732900",-0.240039613984753,-0.609833818443414,1.54663571491175,93.8083333333334,57.65,251.275,2.15646953335517,0,0,0
"1710","PF3D7_0733000",-0.383728998541248,0.261979535162544,0.229429922430402,115.854166666667,201.695833333333,224.225,0.645708533703792,0,0,0
"1711","PF3D7_0800100",-0.101302421809797,0.302574860427095,-0.220324895469693,1032.725,798.8375,1108.10833333333,0.522899755896788,1,1,1
"1712","PF3D7_0800200",-0.539144319451328,-0.106169674281611,1.01112713177334,50.85,42.7375,160.008333333334,1.55027145122467,0,0,0
"1713","PF3D7_0800300",-0.495186414571228,0.127073543411114,1.05857702289901,79.3583333333335,60.9708333333333,386.766666666667,1.55376343747024,0,0,0
"1714","PF3D7_0800500",0.0653348184670557,0.210740224835643,-0.260886929482275,152.31875,101.464583333334,119.827083333333,0.471627154317918,0,0,0
"1715","PF3D7_0800700",0.301805541023672,0.265666046826557,0.451319957703918,455.95,338.191666666667,313.575,0.185653910877361,0,0,0
"1716","PF3D7_0800800",0.745885414204071,-0.0529254945464496,0.245201011563543,751.983333333335,143.625,328.808333333333,0.79881090875052,1,0,0
"1717","PF3D7_0800900",0.0274022640814082,-1.00053450442375,0.619517577193624,161.233333333333,64.4458333333334,310.641666666667,1.62005208161738,0,0,0
"1718","PF3D7_0801000",0.0331757698965937,-0.0785100870778153,0.040022711799575,4945.73333333334,3857.48333333333,4714.9,0.11853279887739,1,1,1
"1719","PF3D7_0801300",-0.138244690915472,-0.0655771600788997,-0.187206809666528,122.008333333333,88.65,84.5916666666667,0.121629649587628,0,0,0
"1720","PF3D7_0801400",0.40783887674607,0.232885653524642,-0.252125180859246,323.258333333333,345.066666666666,436.05,0.659964057605316,0,0,0
"1721","PF3D7_0801500",0.00792542141883547,-0.0444532777438261,0.0375461023611553,1939.87291666667,1921.08333333334,1912.94583333333,0.0819993801049813,1,1,1
"1722","PF3D7_0801600",0.147501725550812,-0.0786283432587014,-0.018684013038514,2414.275,3264.58333333333,4017.575,0.226130068809513,1,1,1
"1723","PF3D7_0801700",-0.165215834199274,0.150023749991127,0.0103992046759673,2915.16666666667,2755.38333333333,2524.48333333334,0.315239584190402,1,1,1
"1724","PF3D7_0801800",-0.0254033017311286,0.0682229905032653,0.132381508996425,12622.7416666667,17387.8583333334,14383.3833333333,0.157784810727554,1,1,1
"1725","PF3D7_0801900",-0.0494944066435883,0.18479953935291,-0.165947017651633,759.575000000002,905.941666666665,597.258333333333,0.350746557004543,1,1,1
"1726","PF3D7_0802000",-0.0937158537406231,0.00216868165688607,0.0858137694648936,18298.5166666667,22588.6333333333,21907.7,0.179529623205517,1,1,1
"1727","PF3D7_0802100",-0.0358084769703009,-0.139963295378407,0.0298707377158507,15169.25,13077.8833333333,14569.125,0.169834033094258,1,1,1
"1728","PF3D7_0802200",-0.253228542920318,-0.150529184305604,0.210102393040663,18608.9833333333,25726.7833333333,22085.3166666667,0.463330935960982,1,1,1
"1729","PF3D7_0802300",-0.00571639218328627,0.0439732929135911,0.136449347907398,1837.94583333333,1670.55416666666,1447.5125,0.142165740090684,1,1,1
"1730","PF3D7_0802400",-0.0752369751084112,-0.00454016039118226,0.10338309182592,2713.30416666666,2309.97083333333,2249.3,0.178620066934331,1,1,1
"1731","PF3D7_0802500",0.0482655806012296,-0.04226208113025,-0.0893662518256626,2802.74166666666,2674.4,2564.65,0.137631832426892,1,1,1
"1732","PF3D7_0802600",0.0601379475220191,-0.0330499382805803,-0.116821833631765,9470.76666666666,8579.35833333335,7676.63333333334,0.176959781153785,1,1,1
"1733","PF3D7_0802700",-0.0453229255604239,0.23475175217852,-0.245017686333561,646.8375,602.516666666667,619.104166666667,0.479769438512082,1,1,1
"1734","PF3D7_0802800",0.00600008786394008,-0.00719161169582791,0.178437029432364,15526.15,12241.225,13543.0833333333,0.185628641128192,1,1,1
"1735","PF3D7_0802900",-0.0164073195161411,0.0908822602367585,0.0112303912533904,677.616666666667,930.45,1009.175,0.1072895797529,1,1,1
"1736","PF3D7_0803000",0.0253342577274073,-0.0655007685456798,0.0383442351304214,4361.65416666667,3818.36666666666,4014.8875,0.103845003676101,1,1,1
"1737","PF3D7_0803100",-0.102472672422632,0.0352870775152115,0.0560189426354048,3399.4125,3501.5,3363.53333333333,0.158491615058037,1,1,1
"1738","PF3D7_0803200",-0.276909241830448,0.209824430233435,0.0119081056733017,21735.4333333333,14349.7333333334,19616.675,0.486733672063883,1,1,1
"1739","PF3D7_0803300",0.032645470329044,0.0661503945221963,0.0190313723091629,2137.9875,1844.22916666667,2007.19166666667,0.0471190222130334,1,1,1
"1740","PF3D7_0803400",0.0419343147446676,-0.0195152614513248,-0.130065272070849,5071.475,3996.375,4146.69583333334,0.171999586815517,1,1,1
"1741","PF3D7_0803500",0.150267621596907,-0.0833777027956506,-0.0332947792969665,13910.675,11410.3166666667,11814.4,0.233645324392558,1,1,1
"1742","PF3D7_0803600",0.043926384362303,0.0424315604673356,0.0442043445739446,8147.05,7224.96666666668,6300.38333333334,0.0017727841066089,1,1,1
"1743","PF3D7_0803700",-0.019544497079187,-0.227679184041172,-0.0382808256531869,4960.28333333333,5738.275,5240.08333333333,0.208134686961985,1,1,1
"1744","PF3D7_0803800",0.0379260720841233,-0.0894035404580923,-0.0398594894948358,11542.6333333333,11630.0666666667,12605.65,0.127329612542216,1,1,1
"1745","PF3D7_0804000",-0.0595125583243733,-0.0115881255245295,0.0440085492755374,5388.5875,4670.85833333334,4833.24166666666,0.103521107599911,1,1,1
"1746","PF3D7_0804300",0.0127507856366451,0.073874022863805,-0.0386288488907676,3590,2709.27916666667,1816.89166666667,0.112502871754573,1,1,1
"1747","PF3D7_0804400",0.144844319168928,-0.00549420004239548,-0.0394599159583806,3554.725,3736.95833333333,3721.3,0.184304235127309,1,1,1
"1748","PF3D7_0804500",-0.0666859254606983,-0.00427232364340975,0.00725000418238362,8820.16666666667,10683.3666666667,10520.0833333333,0.0739359296430819,1,1,1
"1749","PF3D7_0804600",0.0191878277911033,-0.0775749631773205,-0.0275292194541607,1373.64583333334,1466.45416666667,1850.2375,0.0967627909684238,1,1,1
"1750","PF3D7_0804700",-0.206150470529598,0.202558443737818,0.0843930878844575,595.883333333333,682.4,789.324999999998,0.408708914267416,1,1,1
"1751","PF3D7_0804800",0.0118557908136639,-0.00949739705010563,-0.146993044396507,3050.76666666667,2530.48333333333,2411.85,0.158848835210171,1,1,1
"1752","PF3D7_0804900",-0.0219253884561549,-0.107465513733551,0.107297933402634,10799.6458333333,8658.63333333334,8925.14166666666,0.214763447136185,1,1,1
"1753","PF3D7_0805000",-0.143604932440355,0.182123582659243,0.0708903843331465,966.075000000002,731.65,701.641666666667,0.325728515099599,1,1,1
"1754","PF3D7_0805100",0.0633994697306657,-0.252599621558976,0.0483747465338025,650.766666666667,525.6875,621.891666666666,0.315999091289642,1,1,1
"1755","PF3D7_0805200",0.0104811176747541,0.155440176562152,0.00810262757753474,30152.6833333333,19298.85,23372.55,0.147337548984617,1,1,1
"1756","PF3D7_0805300",-0.0213624928000547,-0.166859081038605,0.0968770564184211,8976.63333333332,3834.74166666666,7395.29166666667,0.263736137457026,1,1,1
"1757","PF3D7_0805400",0.161090307549811,0.0610720834604877,-0.331460384568924,1208.775,833.733333333333,1273.35,0.492550692118735,1,1,1
"1758","PF3D7_0805500",0.1802032212158,-0.00821460993619371,-0.175580215198023,3247.32916666666,2800.9,2613.95833333333,0.355783436413823,1,1,1
"1759","PF3D7_0805600",0.0378410364755999,-0.0337752466613071,-0.173799773016705,20581.6833333333,15651.25,11414.4666666666,0.211640809492305,1,1,1
"1760","PF3D7_0805700",0.0835686680143524,0.0278857574916684,-0.166688560428866,17321.1,16235.2333333333,16562.7166666667,0.250257228443218,1,1,1
"1761","PF3D7_0805800",0.0839225198033935,0.315018398238085,-0.381463642216131,196.316666666666,184.883333333333,138.775,0.696482040454216,0,0,0
"1762","PF3D7_0806000",0.219066281408598,0.0679691252193707,-0.193474507765901,1555.52083333334,1392.55416666667,1435.95,0.412540789174498,1,1,1
"1763","PF3D7_0806100",-0.0261311320435213,0.0129199122110808,-0.0112586717060417,1987.82916666667,2026.22083333333,1859.775,0.0390510442546021,1,1,1
"1764","PF3D7_0806200",0.0978152548253204,-0.0934090753024936,0.0279683973438855,5255.59583333333,5422.1625,4939.54166666667,0.191224330127814,1,1,1
"1765","PF3D7_0806300",0.0190011817491423,-0.000184985082387763,0.186555491180186,1404.9,1213.86666666666,1578.2,0.186740476262574,1,1,1
"1766","PF3D7_0806400",-0.0084404844480105,-0.00632474934393616,-0.206726768602516,3864.88333333334,3293,2497.78333333334,0.20040201925858,1,1,1
"1767","PF3D7_0806500",-0.00496333142819257,-0.122078727636154,-0.0566767828950536,7037.025,6192.87916666667,5994.22083333333,0.117115396207961,1,1,1
"1768","PF3D7_0806600",0.0875163751273561,0.0986901570718318,-0.177730666015083,930.204166666668,879.595833333335,921.770833333335,0.276420823086914,1,1,1
"1769","PF3D7_0806700",-0.0528677667721294,-0.0154330783938987,-0.133010468467646,2605.05416666666,4351.01666666666,4024.875,0.117577390073747,1,1,1
"1770","PF3D7_0806800",-0.00832412925177914,-0.0554567058465464,0.003143245280009,19537.6,14864.2,21254.4333333333,0.0585999511265554,1,1,1
"1771","PF3D7_0806900",0.133264428292956,0.0837078997393649,-0.213581425023057,1746.67083333333,2191.41666666667,1471.01666666667,0.346845853316013,1,1,1
"1772","PF3D7_0807000",-0.0450545661003358,-0.0845198382772282,-0.0489424005175185,2063.55,2057.46666666667,2354.21666666667,0.0394652721768924,1,1,1
"1773","PF3D7_0807100",-0.132545555934184,0.027465120118061,-0.0155640148345636,2024.0875,1879.43333333334,1959.26666666667,0.160010676052245,1,1,1
"1774","PF3D7_0807200",-0.130237875706267,0.0137840639607441,0.00366894708626804,3957.96666666667,4741.94166666667,4941.62083333333,0.144021939667011,1,1,1
"1775","PF3D7_0807300",0.109653155227866,0.0847181050730629,-0.0682783298813386,18412.5833333334,16471.5333333333,16368.0666666667,0.177931485109205,1,1,1
"1776","PF3D7_0807400",0.0141143758336446,-0.109061311332764,-0.0765970112185695,4292.81666666666,3227.51666666667,3017.25,0.123175687166408,1,1,1
"1777","PF3D7_0807500",0.0973255303115835,0.0347400201501485,-0.0188191245854946,13086.05,11384.975,11375.2333333333,0.116144654897078,1,1,1
"1778","PF3D7_0807600",-0.00377933440213507,-0.046739559625875,-0.0285503672590941,4822.24166666666,4167.59166666667,4052.96666666666,0.0429602252237399,1,1,1
"1779","PF3D7_0807700",-0.0292458835109457,-0.0500033685440312,0.12074541629788,2802.07916666667,2948.79166666667,3490,0.170748784841911,1,1,1
"1780","PF3D7_0807800",0.0047692367751061,-0.0826285424992135,0.0511705478949426,12113.9291666667,11424.7,13186.6416666667,0.133799090394156,1,1,1
"1781","PF3D7_0807900",-0.0570024295487613,-0.0984690959726646,-0.116185513413579,7907.63333333334,7961.05,7872.7,0.0591830838648178,1,1,1
"1782","PF3D7_0808000",0.145357732563081,0.0287225759173852,-0.122582706656153,802.795833333334,734.275,809.508333333333,0.267940439219234,1,1,1
"1783","PF3D7_0808100",-0.0130179260650397,-0.00504190861005673,-0.0926376788625742,4317.41666666666,4946.06666666667,4339.00833333334,0.0875957702525175,1,1,1
"1784","PF3D7_0808200",0.0321502281074202,-0.229789592714483,-0.160721393023561,21573.05,18956.65,22888.55,0.261939820821903,1,1,1
"1785","PF3D7_0808300",-0.00731886663982666,-0.19444171232143,0.107935705356634,24243.15,22273.9333333333,19007.15,0.302377417678064,1,1,1
"1786","PF3D7_0808400",0.0104203272455724,-0.00643914301255025,0.0218064496535054,6729.35833333334,6471.73333333334,5521.6,0.0282455926660557,1,1,1
"1787","PF3D7_0808600",-0.60275787431056,-0.0798328913012068,1.30299445828487,166.1625,324.633333333333,1820.83333333333,1.90575233259543,0,0,1
"1788","PF3D7_0808700",-0.20325864020767,0.423742048078538,-0.0200481968882945,116.233333333333,160.6875,194.466666666666,0.627000688286208,0,0,0
"1789","PF3D7_0808800",0.033583856764916,0.410289414516492,-0.514270729294645,220.583333333334,186.629166666667,226.214583333334,0.924560143811137,0,0,0
"1790","PF3D7_0808900",2.05360279513481,-1.55607106087971,0.329337612314677,806.608333333332,35.4083333333333,85.4750000000002,3.60967385601452,1,0,0
"1791","PF3D7_0809100",-0.879614351900999,-0.201328513174835,1.50589271092398,224.133333333333,777.108333333332,3265.7,2.38550706282498,0,0,1
"1792","PF3D7_0809200",0.156845705698849,-0.0812885988492624,-0.190964244582177,2333.94166666666,1905.925,1606.00833333334,0.347809950281026,1,1,1
"1793","PF3D7_0809400",0.128498534084555,0.0437021559184729,-0.106022426889208,3193.275,2894.54166666667,2564.80833333333,0.234520960973762,1,1,1
"1794","PF3D7_0809500",-0.210647691167209,-0.0255597062406364,0.0513602618017503,1704.85,1613.36666666666,1304.58333333333,0.262007952968959,1,1,1
"1795","PF3D7_0809600",0.0974478069433352,0.0166693702334542,-0.0325032556939585,1762.66666666667,1639.96666666666,1627.70833333334,0.129951062637294,1,1,1
"1796","PF3D7_0809700",-0.0076071047870497,0.225592478252073,-0.405575844551124,302.5125,374.6875,354.6375,0.631168322803197,0,0,0
"1797","PF3D7_0809800",-0.2306499791163,0.149727980001455,-0.0678950564932221,1032.48333333333,798.237499999999,887.541666666667,0.380377959117755,1,1,1
"1798","PF3D7_0809900",-0.0866197164080134,-0.0143124745074045,0.000790967786961364,5237.40416666667,5892.26666666666,5510.88333333333,0.0874106841949748,1,1,1
"1799","PF3D7_0810000",-0.0471697120922215,-0.106210288405597,-0.117105972854474,4094.69166666667,4499.83333333333,4325.18333333334,0.0699362607622524,1,1,1
"1800","PF3D7_0810100",0.0977372215913987,0.157435158209278,-0.281991789307948,3879.38333333333,2624.1,2877.8,0.439426947517226,1,1,1
"1801","PF3D7_0810200",-0.0799235563811974,0.171038323030862,-0.014513751245242,934.579166666668,1013.68333333333,752.904166666666,0.250961879412059,1,1,1
"1802","PF3D7_0810300",-0.101075746147416,0.0115735276435734,0.00655904568285204,30090.6583333334,26159.7583333333,35077.9666666667,0.112649273790989,1,1,1
"1803","PF3D7_0810400",-0.000162619323758876,-0.0734736501429633,-0.01927214377935,4168.3625,3936.0625,3385.725,0.0733110308192044,1,1,1
