"Gene ID","source_id","sense - T05 - unique only","sense - T10 - unique only","sense - T15 - unique only","sense - T20 - unique only","sense - T25 - unique only","sense - T30 - unique only","sense - T35 - unique only","sense - T40 - unique only","antisense - T05 - unique only","antisense - T10 - unique only","antisense - T15 - unique only","antisense - T20 - unique only","antisense - T25 - unique only","antisense - T30 - unique only","antisense - T35 - unique only","antisense - T40 - unique only","sense - T05","sense - T10","sense - T15","sense - T20","sense - T25","sense - T30","sense - T35","sense - T40","antisense - T05","antisense - T10","antisense - T15","antisense - T20","antisense - T25","antisense - T30","antisense - T35","antisense - T40"
"PF3D7_0827500","PF3D7_0827500.1","40.3","11.4","4.14","7.91","54.26","132.26","209.27","192.22","1.27","1.6","1.55","1.02","1.14","1.44","2.16","3.75","32.67","10.07","3.74","7.27","49.58","122.86","196.69","167.84","1.51","1.5","1.4","1.1","1.19","1.42","2.2","3.27"
"PF3D7_0829400","PF3D7_0829400.1","23.57","8.25","2.15","0.4","1.75","11.16","42","63.28","0.63","0.36","1.33","2.2","2.22","2.77","1.74","2.69","19.11","7.28","2.01","0.36","1.65","10.36","39.48","55.26","0.51","0.32","1.21","2","2.03","2.58","1.63","2.35"
"PF3D7_0830800","PF3D7_0830800.1","30.63","10.84","66.81","153.94","90.71","46.05","30.5","22.52","0.26","0.12","0.13","0.4","0.19","0.17","0.09","1.32","24.86","9.61","60.4","139.86","82.94","42.81","28.69","19.71","0.23","0.14","0.23","0.42","0.25","0.23","0.16","1.19"
"PF3D7_0831600","PF3D7_0831600.1","97.12","20.82","1.79","0.89","0.3","1.37","8.51","116.14","0.16","0.32","0.12","0.15","0.2","0.33","0.14","1.55","78.75","18.42","1.63","0.81","0.27","1.27","8.02","101.43","0.16","0.3","0.11","0.13","0.19","0.3","0.15","1.36"
"PF3D7_0833000","PF3D7_0833000.1","0","0","0.09","0.08","0","0.08","0.07","0.4","0","0","0","0","0","0.08","0.07","0.8","0","0","0.32","0.07","0","0.14","0.21","1.26","0.07","0","0.08","0","0","0.07","0.07","1.48"
"PF3D7_0833300","PF3D7_0833300.1","0","0.08","0","0.15","0.13","0.14","0.14","2.1","0.08","0","0.08","0.07","0","0","0.07","1.5","3.5","3.12","3.15","1.83","2.86","2.08","1.83","6.76","0.13","0","0.15","0.07","0.06","0.07","0.2","2.69"
"PF3D7_0701100","PF3D7_0701100.1","0.28","0.29","0.4","0.18","0.16","0","0.17","0.54","0.94","1.44","0.79","1.61","0.39","0.17","0.25","0.63","0.84","0.34","0.54","0.32","0.29","0.24","0.78","3.46","1.07","2.46","2.24","4.39","1.86","0.64","0.86","2.67"
"PF3D7_0702100","PF3D7_0702100.1","271.01","175.02","37.01","5.1","1.69","1.57","1.92","4.6","0.92","1.27","2.24","1.27","0.35","0.3","0.12","1.28","219.89","154.61","33.49","4.63","1.54","1.58","1.88","4.01","0.79","1.21","2.16","1.28","0.46","0.28","0.19","1.2"
"PF3D7_0702400","PF3D7_0702400.1","201.53","963.81","1296.06","1250.45","629.7","415.86","232.44","106.08","0.5","0.26","0.26","0.24","0","0.23","0","0.72","163.81","850.73","1170.96","1135.81","575.43","386.04","218.46","92.63","0.41","0.23","0.24","0.22","0","0.21","0","0.63"
"PF3D7_0702800","PF3D7_0702800.1","0","1.13","0","0","0","0","0","3.18","1.11","0","1.17","0","1.84","0","0.98","0","0","1","0","0","0","0","0","2.78","0.9","0","1.06","0.96","1.68","0","1.84","0"
"PF3D7_0703400","PF3D7_0703400.1","1.51","2.43","4.31","5.5","9.01","16.08","12.16","6.94","0","0.04","0.04","0.07","0.03","0.14","0.03","1.63","1.22","2.28","3.97","5.19","8.29","15.03","11.46","6.1","0.03","0.03","0.04","0.07","0.03","0.13","0.03","1.48"
"PF3D7_0705600","PF3D7_0705600.1","2.19","2.77","3.47","5.99","22.17","33.56","25.78","9.57","0.6","0.81","0.67","0.23","0.27","0.4","0.58","2.15","1.93","2.45","3.21","5.49","20.47","31.22","24.32","8.47","0.49","0.72","0.63","0.21","0.27","0.37","0.55","1.95"
"PF3D7_0705900","PF3D7_0705900.1","37.69","28.29","37.28","55.5","105.31","282.31","301.66","182.25","0","0.38","0.59","0.35","0.15","0","0","2.13","30.56","24.97","33.69","50.41","96.23","262.07","283.52","159.14","0","0.34","0.53","0.32","0.14","0","0","1.86"
"PF3D7_0706900","PF3D7_0706900.1","0","0","0","0","0","0","0","1.24","0","1.32","0","0","1.07","0","0","1.24","0","0","0","0","0","0","0","1.08","0","1.17","0","0","0.98","0","0","1.08"
"PF3D7_0707400","PF3D7_0707400.1","8.64","8.5","33.07","88.64","125.13","104.46","75.58","22.32","1.49","1.91","1.38","0.76","0.31","0.26","0.12","1.97","7","7.55","29.88","80.56","114.45","96.97","71.07","19.56","1.21","1.69","1.25","0.69","0.28","0.36","0.23","1.76"
"PF3D7_0707900","PF3D7_0707900.1","103.51","201.11","232.42","285.87","275.22","241.55","187.64","89.77","0","0","0.25","0","0","0.77","0.11","1.94","83.92","177.51","209.99","259.66","251.69","224.54","176.46","78.58","0","0.11","0.23","0","0","0.71","0.1","1.7"
"PF3D7_0708400","PF3D7_0708400.1","1249.65","2035.65","2665.07","3778","6235.08","5772.96","3748.64","1109.59","0.62","0.89","1.1","1.38","2.07","3.36","1.54","1.87","1013.57","1797.22","2408.91","3433.36","5700.16","5360.91","3524.62","969.27","0.51","0.79","0.99","1.29","1.93","3.16","1.45","1.67"
"PF3D7_0708500","PF3D7_0708500.1","46.66","128.12","249.64","248.33","218.13","167.75","200.71","103.98","0.75","2.43","3.23","2.36","2.03","2.16","1.83","1.79","38.05","113.98","227.46","226.97","200.83","156.34","189.91","91.73","0.63","2.15","2.92","2.14","1.86","2","1.78","1.56"
"PF3D7_0708600","PF3D7_0708600.1","2.94","1","2.07","1.75","2.85","4.96","2.49","5.05","0","0.38","0.13","0.47","0.31","1.01","1.19","1.41","2.38","0.89","1.87","1.59","2.61","4.6","2.34","4.41","0","0.33","0.12","0.42","0.28","0.94","1.12","1.23"
"PF3D7_0709200","PF3D7_0709200.1","5.34","10.22","15.97","14.49","11.05","15.78","20.09","27.74","0.11","0.23","0","0.11","0.76","2.72","3.11","4.35","4.33","9.02","14.42","13.36","10.1","14.64","18.88","24.22","0.09","0.21","0","0.2","1.04","2.52","3.02","3.8"
"PF3D7_0709800","PF3D7_0709800.1","42.93","32.69","33.28","29.52","32.13","58.36","68.77","98.68","0.95","0.98","0","0.91","0.4","1.76","0.84","2.28","37.9","32.73","32.34","27.64","31.54","57.43","65.82","89.35","0.77","0.86","0","0.82","0.36","2.04","0.79","1.99"
"PF3D7_0711100","PF3D7_0711100.1","83.76","131.63","127.51","80.24","34.56","34.87","36.18","60.89","0.13","0.13","0.28","0.62","2.28","2.4","0.92","2.12","67.92","116.19","115.2","72.89","31.58","32.37","34.01","53.16","0.11","0.12","0.25","0.56","2.08","2.34","0.87","1.85"
"PF3D7_0711800","PF3D7_0711800.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.57","1.73","0","0","0","0","0","0","0.57","4.03"
"PF3D7_0711900","PF3D7_0711900.1","0","0","0","0","0","0","0.15","1.66","0.09","0","0","0","0","0.08","0.15","1.08","0","0","0","0","0","0","0.14","2.61","0.07","0","0","0","0","0.07","0.14","2.75"
"PF3D7_0712100","PF3D7_0712100.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF3D7_0713900","PF3D7_0713900.1","18.5","59.6","114.63","124.89","94.78","74.29","77.59","64.09","0.03","0.03","0.07","0.07","0.04","0.06","0.07","1.43","15.15","53.02","104.22","114.61","87.34","69.6","73.41","56.62","0.05","0.04","0.07","0.08","0.05","0.09","0.07","1.43"
"PF3D7_0714500","PF3D7_0714500.1","30.93","73.39","105.13","124.06","97.4","108.51","132.23","87.91","0.23","0.08","0.16","0.15","0.06","0.28","0.2","1.62","25.33","65.05","95.27","112.95","89.07","100.99","124.54","77.21","0.19","0.07","0.15","0.13","0.12","0.46","0.26","1.41"
"PF3D7_0714600","PF3D7_0714600.1","50.06","86.93","118.28","104.44","94.46","98.34","88.37","93.88","0.43","0.66","0.17","0.41","0.4","0.79","0.76","1.75","41.16","76.97","108.1","96.49","88.16","92.21","83.86","82.78","0.35","0.58","0.26","0.51","0.45","0.87","0.76","1.53"
"PF3D7_0715400","PF3D7_0715400.1","4.09","2.88","2.53","2.42","20.86","72.99","52.48","26.86","0.14","0","0","0","0.12","1.17","1.5","2.83","3.31","2.54","2.29","2.19","19.07","67.76","49.32","23.45","0.23","0","0","0","0.11","1.08","1.41","2.48"
"PF3D7_0716600","PF3D7_0716600.1","1.53","1.1","0.72","3.94","9.52","15.07","18.1","10.97","0.57","0.58","0.42","0.16","1.18","3.18","2.41","4.4","1.24","1.02","0.65","3.63","8.75","14.13","17.06","9.62","0.6","0.77","0.65","0.15","1.21","3.05","2.31","3.93"
"PF3D7_0716800","PF3D7_0716800.1","51.89","188.42","300.94","334.95","409.29","365.82","303.08","92.25","1.61","1.45","0.2","0.18","0.71","0.43","0.92","3.35","42.46","166.4","272.43","304.57","374.09","340.96","285.17","80.87","1.3","1.28","0.18","0.25","0.65","0.4","0.86","2.92"
"PF3D7_0718700","PF3D7_0718700.1","1.42","0.48","0.64","2.84","23.08","37.92","30.06","11.93","0.68","0.35","0.14","0.26","0.28","0.69","0.48","2.66","1.15","0.61","0.65","2.58","21.2","35.26","28.25","10.42","0.55","0.31","0.13","0.23","0.26","0.64","0.45","2.32"
"PF3D7_0718900","PF3D7_0718900.1","0.13","0","0.14","0.13","0.11","0.24","0.35","2.27","0.13","0.54","0.56","0.38","0.33","0.49","0.35","1.52","0.11","0","0.25","0.11","0.1","0.23","0.33","2.1","0.11","0.48","0.5","0.34","0.3","0.45","0.44","1.32"
"PF3D7_0719900","PF3D7_0719900.1","18.65","34.07","56.46","52.15","47.72","62.24","83.51","77.36","0.07","0.1","0.2","0.19","0.08","0.24","0.14","1.58","15.19","30.24","51.2","47.5","43.66","57.94","78.64","67.69","0.08","0.11","0.21","0.2","0.1","0.28","0.14","1.39"
"PF3D7_0720000","PF3D7_0720000.1","5.69","12.13","21.57","28.76","33.29","33.61","27.42","25.91","0.79","4.21","4.35","4.22","1.32","1.89","2.66","3.03","4.62","10.71","19.64","26.26","30.66","31.34","25.77","22.62","0.64","3.71","3.93","3.83","1.2","1.76","2.5","2.78"
"PF3D7_0724000","PF3D7_0724000.1","4.55","2.52","2.42","3.76","6.34","13","22.27","26.69","0.59","0.82","1.07","1.55","1.58","2.71","2.28","3.5","3.71","2.3","2.23","3.46","5.84","12.14","20.94","23.37","0.51","0.81","1.04","1.72","1.56","2.69","2.33","3.2"
"PF3D7_0724200","PF3D7_0724200.1","4.35","12","30.17","33.24","39.34","53.04","41.01","19.63","0","0","0","0.07","0.3","0.6","0.38","1.39","3.52","10.59","27.26","30.38","36.06","49.36","38.72","17.2","0","0","0","0.13","0.28","0.62","0.36","1.27"
"PF3D7_0724800","PF3D7_0724800.1","57.93","31.71","5.15","1.25","9.2","33.21","55.43","47.05","0.29","0.6","0.31","0.28","0.24","0.2","0.26","1.6","47.09","28.38","4.87","1.32","8.85","31.63","52.46","41.21","0.24","0.53","0.28","0.31","0.22","0.19","0.24","1.4"
"PF3D7_0725200","PF3D7_0725200.1","37.25","84.49","130.21","173.94","125.13","145.29","158.47","102.43","0","0.21","0.22","0.4","0.35","0.96","0.37","2.39","30.2","74.57","117.64","158.17","114.34","134.87","148.94","89.45","0","0.19","0.4","0.36","0.47","1.42","0.35","2.09"
"PF3D7_0725400","PF3D7_0725400.1","2690.33","1180.75","152.83","17.71","2.34","3.37","11.97","240.25","0.85","1.73","0.3","0","1.17","3.89","1","2.97","2181.59","1042.46","138.08","16.09","2.14","3.13","11.25","210.02","0.69","1.53","0.27","0","1.07","3.61","0.94","2.59"
"PF3D7_0727700","PF3D7_0727700.1","2.2","1.19","1.75","6.23","10.4","17.73","19","16.76","0.16","0.13","0.17","0.15","0.08","0.24","0.23","1.15","1.84","1.11","1.61","5.72","9.55","16.54","17.86","14.68","0.16","0.12","0.15","0.2","0.07","0.25","0.27","1.06"
"PF3D7_0730200","PF3D7_0730200.1","9.64","23.22","25.83","19.48","14.83","22.48","24.55","22.54","0.14","0.15","0.19","0.24","0.6","0.93","0.29","1.52","7.9","20.59","23.34","17.85","13.58","20.96","23.19","19.74","0.12","0.13","0.17","0.34","0.58","0.89","0.27","1.33"
"PF3D7_0730300","PF3D7_0730300.1","591.18","801.62","633.88","300.16","288.47","250.98","111.24","37.34","0.61","0.62","0.54","0.29","0.15","0.19","0.1","1.36","479.56","707.98","572.94","272.78","263.92","233.22","104.59","32.66","0.6","0.57","0.53","0.38","0.23","0.26","0.21","1.3"
"PF3D7_0732600","PF3D7_0732600.1","0","0","0","0","0.36","0","0","0","0","0.45","0","0","0","0","0","0","0","0","0.42","0","0.66","0","0","5.11","0","0.39","0","0","0","0","0","6.21"
"PF3D7_1301900","PF3D7_1301900.1","39.64","11.44","2.95","0.73","0.21","4.91","5.39","7.3","16.77","59.78","45.4","13.31","2.75","3.04","0","1.46","32.14","10.09","2.67","0.66","0.19","4.56","5.07","6.38","13.6","52.77","41.26","12.09","2.51","2.82","0","1.28"
"PF3D7_1302600","PF3D7_1302600.1","28.37","61.42","83.2","78.31","66.09","56.77","49.46","24.5","0.08","0.15","0.24","0.29","0.44","0.76","0.4","1.59","23.06","54.28","75.24","71.13","60.51","52.95","46.48","21.4","0.06","0.14","0.29","0.26","0.46","0.71","0.38","1.38"
"PF3D7_1303200","PF3D7_1303200.1","3.86","2.43","2.67","2.82","8.14","26.2","53.93","29.41","0.15","0.15","0","0.85","0.25","1.09","1.18","2.7","3.13","2.14","2.41","2.57","7.55","24.32","50.69","25.68","0.12","0.27","0","0.9","0.23","1.01","1.11","2.36"
"PF3D7_1303200","PF3D7_1303200.2","3.86","2.43","2.67","2.82","8.14","26.2","53.93","29.41","0.15","0.15","0","0.85","0.25","1.09","1.18","2.7","3.13","2.14","2.41","2.57","7.55","24.32","50.69","25.68","0.12","0.27","0","0.9","0.23","1.01","1.11","2.36"
"PF3D7_1303500","PF3D7_1303500.1","166.19","127.17","119.64","71.31","35.69","46.99","58.96","195.59","0.31","0.3","0.1","0.28","0.15","0.07","0.23","1.59","134.89","112.36","108.23","64.94","32.73","43.73","55.53","170.93","0.29","0.28","0.12","0.31","0.15","0.12","0.24","1.42"
"PF3D7_1305000","PF3D7_1305000.1","13.78","4.31","1.55","2.11","21.38","49.41","58.63","60.43","0.04","0","0.04","0","0.07","0.21","0.13","1.67","11.19","3.84","1.44","1.96","19.57","45.89","55.14","52.82","0.03","0","0.04","0","0.06","0.2","0.12","1.45"
"PF3D7_1305300","PF3D7_1305300.1","14.52","53.09","81.29","79.93","76.12","79.93","60.42","26.7","0.06","0.11","0.13","0.18","0.06","0.14","0.19","1.37","11.79","46.9","73.48","72.62","69.65","74.34","56.83","23.35","0.05","0.1","0.12","0.17","0.06","0.15","0.18","1.22"
"PF3D7_1306100","PF3D7_1306100.1","10.26","1.67","0.99","0.22","6.59","18.23","37.32","35.72","0.23","0","0","0","0","0","0.41","2.23","8.32","1.68","0.89","0.2","6.02","16.92","35.27","31.19","0.19","0","0","0","0","0","0.39","2.14"
"PF3D7_1307100","PF3D7_1307100.1","49.05","97.89","130.6","122.82","102.03","93.68","68.67","30.99","0.09","0.47","0.45","0.32","0.46","0.25","0.33","1.29","48.76","104.35","143.24","129.16","115.68","113.81","80.05","32.54","0.3","0.61","0.79","0.74","0.88","0.42","0.31","1.72"
"PF3D7_1307200","PF3D7_1307200.1","44.25","84.33","153.1","172.54","186.5","218.72","249.7","224.77","0","0.2","0.3","1.01","0.16","0.18","0.25","1.75","35.96","74.43","138.51","156.97","170.79","203.04","234.93","196.43","0","0.17","0.28","0.91","0.15","0.16","0.24","1.61"
"PF3D7_1307700","PF3D7_1307700.1","57.44","29.37","23.33","31","21.82","27.85","31.71","38.73","0.18","0.05","0.13","0.26","0.19","0.44","0.42","1.15","46.64","26.06","21.15","28.26","20","25.9","29.84","34.01","0.16","0.07","0.14","0.24","0.17","0.41","0.4","1.07"
"PF3D7_1307800","PF3D7_1307800.1","23.39","73.63","181.53","244.28","310.04","285.82","211.14","90.61","0.06","0.11","0.35","0.53","0.28","0.66","0.15","1.8","20.93","74.06","184.71","253.28","320.09","296.14","227.66","92.18","0.04","0.1","0.32","0.48","0.29","0.61","0.14","1.75"
"PF3D7_1309000","PF3D7_1309000.1","15.03","53.23","77.71","103.43","117.29","95.36","82.73","34.88","1.37","2.02","6.17","5.81","2.71","1.66","2.73","4.77","12.19","46.98","70.21","93.95","107.18","88.52","77.75","30.53","1.11","1.78","5.66","5.27","2.48","1.61","2.57","4.17"
"PF3D7_1309200","PF3D7_1309200.1","50.74","19.76","32.22","46.52","40.77","41.34","44.51","102.39","0.64","1.57","1.54","1.75","1.03","0.62","0.76","2.26","41.23","17.51","29.22","42.29","37.42","38.6","41.96","89.72","0.58","1.39","1.43","1.62","0.97","0.61","0.72","2"
"PF3D7_1309600","PF3D7_1309600.1","6.22","22.6","38.55","33.6","31.5","40.46","28.47","13.67","0.43","2.19","3.63","3.06","0.71","0.79","0.66","1.95","5.22","20.05","34.83","30.61","28.86","37.74","26.76","11.93","0.35","1.94","3.28","2.78","0.65","0.73","0.62","1.7"
"PF3D7_1309700","PF3D7_1309700.1","3.24","6.44","13.12","16.78","13.84","13.81","11.38","10.76","0.15","0.25","0.04","0.18","1.87","5.2","2.69","2.31","2.73","5.79","11.95","15.4","12.8","12.98","10.75","9.56","0.14","0.22","0.04","0.16","1.72","4.83","2.54","2.08"
"PF3D7_1310000","PF3D7_1310000.1","4.64","4.49","2.71","3.37","8.83","18.53","19.87","16.37","0.49","0.25","0","0.12","0.1","0.34","0.11","1.29","3.96","3.97","2.56","3.48","8.26","17.72","18.98","14.39","1.19","2.42","1.28","2.64","1.58","1.67","0.91","2.45"
"PF3D7_1310700","PF3D7_1310700.1","3522.43","1432.43","174.78","30.75","12","13.07","9.33","310.34","3.23","1.54","0.23","0","1.07","0.4","0.76","4.12","2858.31","1265.33","158.12","27.93","11.29","12.14","8.95","271.17","2.62","1.55","0.21","0","0.98","0.37","0.72","3.6"
"PF3D7_1313600","PF3D7_1313600.1","23.98","5.92","1.1","0.61","0.32","0.69","2.01","45.39","0.03","0.06","0.02","0.04","0","0.04","0.03","1.51","19.47","5.23","1.06","0.57","0.31","0.65","1.9","39.65","0.04","0.07","0.03","0.07","0.02","0.07","0.03","1.34"
"PF3D7_1314500","PF3D7_1314500.1","13.03","21.91","42.75","68.3","58.18","70.96","125.59","94.53","0","0","0","0","0.12","0.14","0.13","2.01","10.57","19.34","38.62","62.17","53.16","65.87","118.17","82.55","0","0","0.14","0.13","0.11","0.13","0.25","1.75"
"PF3D7_1314600","PF3D7_1314600.1","1.9","5.04","11.94","21.07","29.95","37.24","18.71","10.89","0.15","0","0","0","0.13","0.07","0","1.74","1.66","4.52","10.79","19.14","27.37","34.57","17.58","9.51","0.12","0","0","0","0.12","0.06","0","1.52"
"PF3D7_1315000","PF3D7_1315000.1","86.24","90.11","92.98","107.5","62.13","55.19","62.88","37.15","0","0.15","0.15","0.27","0","0","0.51","2.07","69.92","79.54","84.01","97.64","56.77","51.23","59.1","32.44","0","0.13","0.14","0.25","0","0","0.48","1.93"
"PF3D7_1315400","PF3D7_1315400.1","220.57","270.66","301.34","353.09","335.6","318.69","261.44","211.18","1.77","0.68","0.23","0.42","0.25","0.27","0.2","2.76","178.96","238.91","272.26","320.78","306.68","296.03","245.72","184.46","1.44","0.6","0.21","0.38","0.22","0.25","0.18","2.41"
"PF3D7_1315700","PF3D7_1315700.1","19.85","46.21","113.3","154.38","126.9","105.72","69.04","54.14","0","0","0.1","0.28","0","0.18","0.09","1.78","16.26","41.06","102.56","140.65","116.34","98.72","65.05","47.44","0","0","0.09","0.25","0","0.17","0.08","1.55"
"PF3D7_1318300","PF3D7_1318300.1","5.19","2.74","6.27","19.16","27.36","25.97","19.1","16.69","0.05","0.09","0.05","0.1","0.13","0.29","0.45","1.61","4.23","2.45","5.68","17.43","25.09","24.19","18.05","14.7","0.05","0.09","0.05","0.1","0.13","0.29","0.43","1.45"
"PF3D7_1319100","PF3D7_1319100.1","84.07","115.91","111.85","55.88","25.34","33.38","39.53","45.32","0.15","0.39","0.82","0.59","1.28","1.06","0.41","1.44","68.73","103.71","102.05","51.62","24.3","31.58","38.05","40.28","0.19","0.35","0.74","0.53","1.26","1.02","0.42","1.26"
"PF3D7_1319600","PF3D7_1319600.1","6.01","3.9","2.51","1.86","1.09","2.57","3.66","11.78","0.11","0.08","0.06","0","0.11","0.59","0.34","1.53","4.97","3.48","2.3","1.79","1.05","2.5","3.5","10.39","0.11","0.07","0.07","0.03","0.14","0.57","0.32","1.35"
"PF3D7_1320400","PF3D7_1320400.1","5.68","6.34","34.23","42.96","48.71","69.56","57.29","28.21","0.17","0","0","0.16","0","0.16","0.15","1.15","4.82","5.68","30.92","39.25","44.51","64.65","53.98","24.63","0.14","0","0.08","0.22","0.07","0.22","0.14","1.01"
"PF3D7_1321200","PF3D7_1321200.1","48.66","63.42","102.05","111.72","138.73","100.01","120.11","139.45","1.18","0.8","0","0.37","0.98","0","1.04","2.63","39.46","55.98","92.2","101.48","127.07","92.84","112.89","121.77","0.95","0.71","0","0.34","0.89","0","0.98","2.63"
"PF3D7_1321300","PF3D7_1321300.1","53","77.45","75.42","63.42","50.33","51.61","37.39","25.37","0.06","0.06","0.13","0.1","0.04","0.06","0.09","1.44","43.08","68.47","68.23","57.84","46.1","48","35.21","22.22","0.05","0.06","0.11","0.1","0.04","0.06","0.08","1.26"
"PF3D7_1322400","PF3D7_1322400.1","2.67","3.59","13.43","32.62","28.15","15.91","12.42","9.2","0","0.17","0","0","0.14","0","0.37","2.24","2.98","4.15","13.97","30.93","26.93","15.7","13.41","10.13","0","0.15","0.4","0.07","0.57","0","0.42","1.96"
"PF3D7_1322700","PF3D7_1322700.1","2.82","1.69","0.82","0.93","7.84","26.2","23.81","11.64","0.19","0.1","0","0","0","0.09","0","1.49","2.29","1.58","0.74","0.84","7.17","24.32","22.38","10.16","0.16","0.09","0","0.08","0","0.17","0","1.3"
"PF3D7_1323600","PF3D7_1323600.1","4.66","1.82","1.25","7.89","33.6","48.94","62.51","34.09","2.37","0.76","0.47","0.35","0.18","0.14","0.2","3.4","3.84","2","1.48","7.81","31.61","46","59.42","30.07","1.92","0.67","0.42","0.32","0.17","0.19","0.25","2.97"
"PF3D7_1323700","PF3D7_1323700.1","684.13","183.58","26.52","5.83","2.21","12.1","110.33","997.68","5.3","4.49","4.74","2.14","0.34","1.03","1.26","2.25","555.45","162.13","23.96","5.29","2.02","11.24","103.78","871.42","4.3","3.96","4.29","2.03","0.31","1.05","1.19","1.96"
