Gene ID;source_id;antisense - 40-5 hours post-invasion - unique only;antisense - 2-10 hours post-invasion - unique only;antisense - 7-15 hours post-invasion - unique only;antisense - 12-20 hours post-invasion - unique only;antisense - 17-25 hours post-invasion - unique only;antisense - 22-30 hours post-invasion - unique only;antisense - 27-35 hours post-invasion - unique only;antisense - 32-40 hours post-invasion - unique only;sense - 40-5 hours post-invasion - unique only;sense - 2-10 hours post-invasion - unique only;sense - 7-15 hours post-invasion - unique only;sense - 12-20 hours post-invasion - unique only;sense - 17-25 hours post-invasion - unique only;sense - 22-30 hours post-invasion - unique only;sense - 27-35 hours post-invasion - unique only;sense - 32-40 hours post-invasion - unique only;antisense - 40-5 hours post-invasion;antisense - 2-10 hours post-invasion;antisense - 7-15 hours post-invasion;antisense - 12-20 hours post-invasion;antisense - 17-25 hours post-invasion;antisense - 22-30 hours post-invasion;antisense - 27-35 hours post-invasion;antisense - 32-40 hours post-invasion;sense - 40-5 hours post-invasion;sense - 2-10 hours post-invasion;sense - 7-15 hours post-invasion;sense - 12-20 hours post-invasion;sense - 17-25 hours post-invasion;sense - 22-30 hours post-invasion;sense - 27-35 hours post-invasion;sense - 32-40 hours post-invasion;scaled  antisense - 40-5 hours post-invasion - unique only;scaled  antisense - 2-10 hours post-invasion - unique only;scaled  antisense - 7-15 hours post-invasion - unique only;scaled  antisense - 12-20 hours post-invasion - unique only;scaled  antisense - 17-25 hours post-invasion - unique only;scaled  antisense - 22-30 hours post-invasion - unique only;scaled  antisense - 27-35 hours post-invasion - unique only;scaled  antisense - 32-40 hours post-invasion - unique only;scaled  sense - 40-5 hours post-invasion - unique only;scaled  sense - 2-10 hours post-invasion - unique only;scaled  sense - 7-15 hours post-invasion - unique only;scaled  sense - 12-20 hours post-invasion - unique only;scaled  sense - 17-25 hours post-invasion - unique only;scaled  sense - 22-30 hours post-invasion - unique only;scaled  sense - 27-35 hours post-invasion - unique only;scaled  sense - 32-40 hours post-invasion - unique only
PF3D7_1328700;PF3D7_1328700.1;6.02;3.07;5.89;1.9;2.67;0.3;0.83;2.91;5.51;4.86;7.96;5.7;10.39;5.12;4.36;7.28;10.49;12.22;8.85;5.65;2.44;1.37;1.52;3.21;4.61;4.38;7.24;5.14;9.49;4.66;4;6.57;8.28;3.07;6.72;2.41;10.42;1.7;8.74;34.99;7.59;4.86;9.07;7.24;40.5;28.93;45.87;87.48
PF3D7_1329100;PF3D7_1329100.1;0.06;0.06;0.08;0.16;0.14;0.13;0.06;0.06;19.23;6.03;9.04;30.55;68.4;57.52;56.08;72.91;0.05;0.06;0.07;0.15;0.13;0.14;0.06;0.06;16.13;5.49;8.27;27.54;62.56;52.41;51.56;65.96;0.08;0.06;0.09;0.21;0.55;0.76;0.67;0.67;26.49;6.03;10.31;38.79;266.77;325.24;589.95;876.42
PF3D7_1333300;PF3D7_1333300.1;0.44;0.09;0.1;0.27;0.31;0;0.72;1.02;7.35;22.75;43.2;42.94;52.93;55.46;83.99;108.67;0.37;0.08;0.09;0.24;0.28;0;0.67;0.97;6.15;20.51;39.62;38.75;48.36;50.51;77.09;98.22;0.6;0.09;0.12;0.34;1.21;0;7.62;12.21;10.12;22.75;49.25;54.54;206.41;313.59;883.59;1306.2
PF3D7_1333400;PF3D7_1333400.1;0;0;0;0;0.28;1.21;0.71;0.45;13.43;48.04;87.86;78.19;84.98;74.81;79.64;98.84;0;0;0;0;0.25;1.1;0.65;0.41;11.24;43.32;80.01;70.45;77.65;68.14;73.11;89.34;0;0;0;0;1.07;6.85;7.44;5.42;18.49;48.04;100.16;99.3;331.43;423.04;837.87;1188.13
PF3D7_1334000;PF3D7_1334000.1;0;0;0.05;0;0;0;0;0.05;2.87;1.15;0.64;0.44;1.33;5.89;19.77;27.91;0;0;0.09;0;0;0;0;0.05;2.58;1.07;0.85;0.43;1.35;5.41;18.37;25.43;0;0;0.06;0;0;0;0;0.65;3.95;1.15;0.72;0.56;5.18;33.31;208.01;335.44
PF3D7_0212800;PF3D7_0212800.1;6.1;1.78;0.85;0.6;0.57;0.6;1.13;8.02;3.24;1.76;1.21;3.6;12.58;27.25;35.68;18.99;5.16;1.74;0.97;0.68;0.67;0.74;1.27;7.4;2.86;1.67;1.18;3.26;11.53;24.97;32.88;17.24;8.4;1.78;0.97;0.76;2.24;3.39;11.87;96.41;4.46;1.76;1.38;4.57;49.07;154.08;375.36;228.28
PF3D7_0213800;PF3D7_0213800.1;0.3;0.82;1.27;0.55;1.05;1.06;0.94;0.55;0.75;0.54;0.98;0.9;1.7;2.76;4.01;1.88;0.35;0.79;1.19;0.49;0.96;0.97;0.95;0.55;0.63;0.56;0.89;0.83;1.59;2.51;3.7;1.73;0.42;0.82;1.45;0.69;4.09;6.01;9.89;6.66;1.03;0.54;1.11;1.15;6.65;15.6;42.22;22.54
PF3D7_0217400;PF3D7_0217400.1;8.84;1.27;0;0;0;0;0.1;1.53;23.15;11.3;15.37;19.55;46.13;71.58;108.88;146.18;7.4;1.14;0.13;0.17;0;0;0.19;1.38;19.79;10.19;14.26;17.7;42.15;65.33;100.13;132.05;12.17;1.27;0;0;0;0;1.08;18.34;31.88;11.3;17.52;24.83;179.89;404.78;1145.46;1757.12
PF3D7_0218600;PF3D7_0218600.1;0.18;0.27;0.29;0.14;0.08;0.12;0.17;0.15;16.05;8.41;19.07;54.65;104.76;84.3;62.29;39.36;0.2;0.31;0.29;0.15;0.15;0.16;0.19;0.19;13.55;7.66;17.44;49.38;95.9;76.91;57.31;35.72;0.25;0.27;0.33;0.18;0.32;0.69;1.76;1.81;22.11;8.41;21.74;69.4;408.57;476.68;655.32;473.12
PF3D7_0709200;PF3D7_0709200.1;0;0.07;0;0;0.08;0.41;2.03;2.1;4.55;10.32;15.34;12.63;9.41;11.91;20.09;27.75;0;0.06;0;0.05;0.07;0.37;1.91;2.02;3.87;9.31;13.96;11.42;8.6;10.99;18.44;25.15;0;0.07;0;0;0.31;2.31;21.31;25.29;6.27;10.32;17.48;16.04;36.7;67.34;211.35;333.55
PF3D7_0711900;PF3D7_0711900.1;0.05;0;0.06;0;0.06;0;0.09;0;0;0;0;0;0;0;0.04;0;0.04;0;0.11;0;0.06;0;0.08;0;0;0;0.06;0;0.11;0.11;0.04;0.03;0.07;0;0.07;0;0.24;0;0.9;0;0;0;0;0;0;0;0.45;0
PF3D7_0712100;PF3D7_0712100.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27;0;0;0;0;0;0;0;0.72;0;0;0;0;0;0;0;0.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2
PF3D7_0714600;PF3D7_0714600.1;0.39;0.33;0.42;0.15;0.38;0.5;0.29;0.64;20.16;44;67.39;47.1;54.09;45.93;56.38;56.76;0.35;0.36;0.48;0.13;0.42;0.53;0.44;0.62;17.17;39.94;61.91;42.97;49.92;41.9;52;51.82;0.53;0.33;0.47;0.19;1.49;2.84;3.09;7.74;27.76;44;76.82;59.82;210.97;259.69;593.18;682.3
PF3D7_0715400;PF3D7_0715400.1;0;0;0;0;0;0;0;0.33;2.95;1.03;0.4;0.45;7.19;31.17;56.21;40.04;0;0;0;0;0;0;0;0.34;2.47;0.93;0.36;0.4;6.57;28.39;51.66;36.17;0;0;0;0;0;0;0;3.92;4.06;1.03;0.45;0.57;28.03;176.28;591.39;481.25
PF3D7_0716800;PF3D7_0716800.1;1.98;0.75;0.33;0.34;0.2;0.14;0.7;2.23;90.87;450.88;508.12;659.5;695.42;828.15;701.91;299;1.66;0.68;0.3;0.35;0.18;0.12;0.69;2.08;76.57;406.67;462.87;594.29;635.56;754.69;644.56;270.37;2.73;0.75;0.38;0.44;0.78;0.77;7.39;26.75;125.13;450.88;579.26;837.57;2712.13;4682.94;7384.41;3594.1
PF3D7_1103600;PF3D7_1103600.1;0.33;0.3;0.13;0.23;0.04;0.13;0.06;1.75;2.63;13.43;25.77;19.33;28.81;25.7;27.38;17.71;0.31;0.41;0.36;0.25;0.24;0.28;0.17;1.88;2.27;12.18;23.51;17.45;26.32;23.52;25.21;16.11;0.46;0.3;0.15;0.29;0.17;0.76;0.65;21;3.63;13.43;29.38;24.55;112.35;145.3;288.01;212.9
PF3D7_1106300;PF3D7_1106300.1;0.13;0;0.03;0.08;0.48;0.76;1.63;2.54;15.26;3.94;1.9;9.97;56.54;75.57;99.27;85.09;0.11;0;0.03;0.07;0.44;0.69;1.5;2.3;13.03;3.69;1.73;9.28;53.22;70.26;92.39;78;0.17;0;0.03;0.1;1.87;4.29;17.18;30.57;21.02;3.94;2.17;12.66;220.5;427.31;1044.39;1022.84
PF3D7_1107300;PF3D7_1107300.1;0.06;0.1;0.2;0.08;0.14;0.09;0.15;0.14;187.21;248.77;294.45;257.55;280.12;235.14;220.76;198.81;0.07;0.09;0.19;0.08;0.13;0.09;0.14;0.14;157.1;224.79;268.57;232.5;256.54;214.73;203.14;180.25;0.08;0.1;0.23;0.1;0.54;0.49;1.55;1.68;257.8;248.77;335.67;327.09;1092.48;1329.61;2322.48;2389.75
PF3D7_1108300;PF3D7_1108300.1;0.17;0;0;0;0.2;0;0.14;0;10.48;6.13;10.5;8.47;14.44;27.22;29.73;27.37;0.14;0;0;0;0.19;0;0.13;0;8.77;5.53;9.56;7.63;13.19;24.97;27.29;24.83;0.24;0;0;0;0.79;0;1.5;0;14.43;6.13;11.97;10.76;56.3;153.89;312.77;328.99
PF3D7_1111200;PF3D7_1111200.1;0;0;0;0;0;0.19;0.1;0.08;3.15;13.41;25.21;21.52;30.74;36.26;32.25;12.69;0;0;0;0.02;0;0.17;0.12;0.07;2.63;12.1;22.96;19.39;28.09;33.03;29.65;11.54;0;0;0;0;0;1.06;1.09;0.97;4.34;13.41;28.74;27.33;119.89;205.06;339.27;152.56
PF3D7_1337000;PF3D7_1337000.1;0.23;0.43;1.02;2.46;2.14;0.69;1.3;2.12;0.5;0.29;0.41;3.7;17.32;17.54;11.55;3.23;0.21;0.41;0.95;2.22;1.97;0.63;1.21;1.92;0.51;0.34;0.51;3.39;15.95;16.04;10.67;3.02;0.32;0.43;1.16;3.13;8.33;3.91;13.72;25.46;0.69;0.29;0.46;4.7;67.55;99.19;121.47;38.87
PF3D7_1337700;PF3D7_1337700.1;0.3;0;0.04;0;0.14;0;0.02;0.06;43.08;5.12;1.34;0.62;0.43;0.54;1.02;27.68;0.25;0;0.03;0.02;0.13;0;0.02;0.05;36.05;4.62;1.26;0.55;0.39;0.49;0.98;25.02;0.41;0;0.04;0;0.56;0;0.26;0.7;59.32;5.12;1.53;0.78;1.67;3.06;10.74;332.7
PF3D7_1337800;PF3D7_1337800.1;0.2;0;0.11;0;0;0;0.03;0.06;249.85;81.44;21.88;5.91;3.32;2.03;1.54;2.1;0.16;0.03;0.14;0.02;0.07;0.04;0.05;0.1;209.1;73.47;19.93;5.33;3.03;1.85;1.41;1.9;0.27;0;0.13;0;0;0;0.28;0.76;344.05;81.44;24.95;7.51;12.94;11.51;16.19;25.28
PF3D7_1342100;PF3D7_1342100.1;0.08;0.12;0.12;0.25;1.13;1.25;1.33;0.68;39.83;8.94;5.32;11.26;10.38;19.04;39.64;72.86;0.09;0.15;0.22;0.25;1.17;1.25;1.47;0.71;33.33;8.06;4.84;10.16;9.48;17.34;36.39;65.84;0.11;0.12;0.14;0.31;4.42;7.06;14.03;8.22;54.84;8.94;6.06;14.3;40.46;107.65;417.02;875.76
PF3D7_1342800;PF3D7_1342800.1;0;0.29;0.04;0.1;0.11;0.11;0.03;0.12;5.02;5.57;7.02;29.61;154.98;181.26;84.02;25.51;0;0.26;0.03;0.13;0.1;0.1;0.02;0.15;4.2;5.02;6.39;26.68;141.65;165.09;77.13;23.05;0;0.29;0.04;0.12;0.44;0.65;0.28;1.48;6.91;5.57;8;37.61;604.43;1024.98;883.95;306.67
PF3D7_1343000;PF3D7_1343000.1;1.18;0.28;0.33;0.26;0.25;0.58;0.69;0.63;489.52;823.79;899.76;668.99;469.17;1606.97;2627.15;1817.88;0.99;0.26;0.3;0.28;0.3;0.61;0.74;0.65;411.36;747.36;823.78;604.14;430.96;1469.5;2429.48;1650.64;1.63;0.28;0.37;0.33;0.96;3.3;7.26;7.54;674.09;823.79;1025.73;849.62;1829.77;9086.92;27638.77;21851.48
PF3D7_1343200;PF3D7_1343200.1;0.04;0.11;0.04;0.11;0.13;0.3;0.21;0.21;38.67;38.38;84.78;71.25;97.28;93.15;89.74;98.95;0.03;0.1;0.04;0.1;0.12;0.27;0.19;0.21;32.39;34.6;77.2;64.25;88.93;85;82.46;89.43;0.05;0.11;0.05;0.14;0.5;1.7;2.18;2.5;53.25;38.38;96.65;90.49;379.41;526.74;944.15;1189.42
PF3D7_0301800;PF3D7_0301800.1;0.43;0.22;0.08;0;0;0;0.06;0.05;1167.17;1019.67;287.03;39.27;14.98;13.55;9.53;4.08;0.36;0.2;0.15;0;0;0.08;0.11;0.04;976.98;919.46;261.37;35.38;13.69;12.34;8.75;3.69;0.59;0.22;0.1;0;0;0;0.63;0.56;1607.25;1019.67;327.21;49.87;58.42;76.62;100.23;49.07
PF3D7_0302100;PF3D7_0302100.1;0.33;0.04;0.08;0.03;0.07;0.02;0.11;0.27;17.52;63.3;109.89;150.51;152.92;127.83;112.07;52.62;0.29;0.08;0.1;0.05;0.06;0.02;0.13;0.26;14.69;57.15;100.22;136;140.03;116.53;103.15;47.82;0.46;0.04;0.09;0.04;0.26;0.09;1.21;3.22;24.13;63.3;125.28;191.14;596.38;722.84;1179.04;632.45
PF3D7_0302700;PF3D7_0302700.1;0;0;0.29;0;0.14;0;0;0;8.12;2.23;1.57;2.76;20.09;21.68;33.74;52.72;0;0;0.26;0;0.13;0;0;0;6.8;2.01;1.43;2.49;18.49;19.75;30.97;47.62;0;0;0.32;0;0.56;0;0;0;11.18;2.23;1.79;3.5;78.36;122.62;354.94;633.7
PF3D7_0303800;PF3D7_0303800.1;0.84;0.06;0;0.07;0.04;0.04;0.26;0.93;3.59;0.92;0.4;0.9;16.63;21.7;22.66;20.75;0.73;0.09;0.03;0.06;0.03;0.07;0.24;0.84;3.01;0.89;0.37;0.83;15.27;19.84;20.82;18.84;1.16;0.06;0;0.09;0.14;0.21;2.72;11.14;4.94;0.92;0.46;1.14;64.88;122.73;238.35;249.44
PF3D7_0304100;PF3D7_0304100.1;0.28;0.22;0.21;0.21;0.08;0.08;0;0.16;130.5;14.89;5.35;2.43;1.17;1.52;0.79;8.71;0.24;0.19;0.19;0.19;0.08;0.08;0;0.16;109.21;13.42;4.87;2.19;1.11;1.43;0.72;7.91;0.39;0.22;0.24;0.27;0.33;0.48;0;1.91;179.7;14.89;6.1;3.09;4.56;8.62;8.3;104.74
PF3D7_0718500;PF3D7_0718500.1;3.46;0.98;0.34;0.15;0.11;0.35;0.24;0.25;44.3;58.9;103.38;134.73;245.18;282.89;359.31;254.85;2.9;0.88;0.31;0.26;0.1;0.32;0.22;0.22;37.08;53.11;94.14;121.46;224.13;257.65;329.9;230.34;4.76;0.98;0.39;0.19;0.44;1.96;2.51;2.98;61.01;58.9;117.85;171.11;956.18;1599.68;3780.14;3063.37
PF3D7_0722100;PF3D7_0722100.1;2.07;0.75;0;0.03;0;0.06;0.08;1.51;5.33;15.73;29.52;24.94;18.48;14.94;26.16;33.74;1.73;0.68;0;0.03;0;0.05;0.07;1.39;4.46;14.23;26.88;22.47;16.89;13.75;24.05;30.48;2.84;0.75;0;0.04;0;0.31;0.8;18.16;7.33;15.73;33.66;31.67;72.07;84.46;275.24;405.56
PF3D7_0723400;PF3D7_0723400.1;0.16;0.13;0.2;0.08;0.23;0.16;0.22;0.24;101.42;213.07;252.92;203.46;202.71;158.78;117.21;60.11;0.15;0.12;0.25;0.11;0.23;0.16;0.21;0.3;85.19;192.58;230.85;183.9;185.78;145.12;108.1;54.73;0.22;0.13;0.23;0.1;0.9;0.88;2.27;2.83;139.65;213.07;288.33;258.4;790.57;897.85;1233.13;722.6
PF3D7_0724100;PF3D7_0724100.1;0.04;0.02;0.02;0.06;0.07;0.04;0.09;0.07;46.79;58.12;89.14;150.82;247.99;242.76;187.75;157.54;0.03;0.02;0.04;0.08;0.06;0.04;0.13;0.11;39.52;53.19;81.88;137.36;228.52;223.5;173.97;143.61;0.05;0.02;0.02;0.07;0.26;0.25;0.97;0.86;64.44;58.12;101.61;191.54;967.15;1372.75;1975.22;1893.72
PF3D7_0726200;PF3D7_0726200.1;0.39;0.45;0.34;0.15;0.08;0.05;0.18;0.42;1.6;5.14;58.97;148.06;190.14;78.99;22.17;5.77;0.33;0.42;0.31;0.15;0.07;0.05;0.22;0.42;1.36;4.76;55.46;137.86;179.3;74.05;21.12;5.37;0.54;0.45;0.38;0.19;0.3;0.3;1.91;5.1;2.2;5.14;67.23;188.04;741.56;446.65;233.26;69.38
PF3D7_1112400;PF3D7_1112400.1;0;0.1;0.57;0.22;0.8;1.04;0;0.06;6.57;1.48;0.45;1.61;32.36;69.93;105.38;76.23;0;0.18;0.52;0.2;0.73;0.95;0;0.11;5.5;1.33;0.41;1.45;29.57;63.69;96.73;68.92;0;0.1;0.65;0.28;3.12;5.9;0;0.75;9.05;1.48;0.52;2.05;126.22;395.44;1108.63;916.31
PF3D7_1112500;PF3D7_1112500.1;0.27;0.14;0;0;0.24;0.64;0.44;0.43;2.99;18.98;29.15;21.38;32.82;32.08;25.33;13.85;0.28;0.18;0;0;0.22;0.58;0.4;0.39;2.61;17.42;26.83;19.72;30.06;29.73;23.71;12.94;0.37;0.14;0;0;0.92;3.61;4.63;5.16;4.12;18.98;33.23;27.16;127.99;181.42;266.48;166.54
PF3D7_1112800;PF3D7_1112800.1;2;0.47;0.29;0.03;0.15;0.25;0.07;1.8;1.54;0.81;1.91;3.53;4.38;5.14;6.13;5.15;1.74;0.46;0.36;0.06;0.22;0.23;0.06;1.67;1.32;0.73;1.74;3.18;4.14;4.68;5.63;4.73;2.75;0.47;0.33;0.04;0.58;1.41;0.72;21.61;2.12;0.81;2.17;4.49;17.09;29.08;64.5;61.93
PF3D7_1114600;PF3D7_1114600.1;0.11;0.17;0.06;0;0.26;0.13;0.82;1.07;1.93;0.68;0.65;0.29;0.39;1.52;2.47;4.59;0.09;0.15;0.06;0;0.24;0.12;0.76;0.97;1.62;0.66;0.59;0.26;0.42;1.63;2.35;4.18;0.15;0.17;0.07;0;1.02;0.75;8.66;12.84;2.66;0.68;0.74;0.37;1.53;8.62;25.98;55.23
PF3D7_1119100;PF3D7_1119100.1;5.59;15.19;22.81;11.99;11.49;7.47;9.12;4.53;4.79;13.73;40.79;70.4;122.08;100.72;79.89;47.46;4.68;13.7;20.83;10.81;10.56;6.8;8.42;4.09;4.3;12.38;37.27;63.94;112.23;92.23;73.89;43.18;7.7;15.19;26.01;15.23;44.79;42.23;95.98;54.44;6.6;13.73;46.51;89.41;476.13;569.51;840.44;570.54
PF3D7_1119700;PF3D7_1119700.1;0.42;1.93;1.98;0.68;0.87;0.44;0.09;0.24;121.05;33.27;20.45;7.14;9.02;9.15;12.8;24.34;0.35;1.74;1.8;0.61;0.8;0.4;0.08;0.21;101.35;30.05;18.62;6.43;8.36;8.33;11.82;22.11;0.58;1.93;2.25;0.86;3.4;2.5;0.92;2.85;166.7;33.27;23.31;9.06;35.18;51.72;134.61;292.59
PF3D7_1351700;PF3D7_1351700.1;0.18;0.13;0.02;0.02;0.17;0.1;0.08;0.05;382.37;77.99;19.74;4.29;2.21;2.25;1.36;13.32;0.16;0.16;0.06;0.06;0.18;0.09;0.11;0.04;320.36;70.43;18.08;3.95;2.1;2.12;1.32;12.13;0.25;0.13;0.02;0.03;0.65;0.57;0.86;0.55;526.54;77.99;22.5;5.45;8.63;12.7;14.34;160.1
PF3D7_1351800;PF3D7_1351800.1;0;0.4;1.11;0.42;0.37;0;0.07;0.2;117.73;124.38;136.2;107.02;82.43;72.18;50.58;17.04;0;0.36;1.01;0.38;0.34;0;0.12;0.18;98.72;112.59;124.27;96.75;75.92;65.82;46.61;15.48;0;0.4;1.26;0.53;1.45;0;0.68;2.44;162.11;124.38;155.26;135.92;321.49;408.15;532.12;204.81
PF3D7_1351800;PF3D7_1351800.2;0;0.4;1.11;0.42;0.37;0;0.07;0.2;117.73;124.38;136.2;107.02;82.43;72.18;50.58;17.04;0;0.36;1.01;0.38;0.34;0;0.12;0.18;98.72;112.59;124.27;96.75;75.92;65.82;46.61;15.48;0;0.4;1.26;0.53;1.45;0;0.68;2.44;162.11;124.38;155.26;135.92;321.49;408.15;532.12;204.81
PF3D7_0304700;PF3D7_0304700.1;0;0;0.05;0;0;0;0;0.13;0.55;0.28;0.14;0.06;0.14;0.66;2.92;3.95;0;0;0.04;0;0;0;0;0.11;0.49;0.36;0.13;0.08;0.13;0.6;2.71;3.61;0;0;0.05;0;0;0;0;1.52;0.76;0.28;0.16;0.08;0.54;3.73;30.75;47.44
PF3D7_0305100;PF3D7_0305100.1;0.05;0.03;0.02;0.04;0.01;0.03;0.08;0.05;4.9;1.99;1.36;2.49;23.99;42.7;56.79;46.04;0.05;0.04;0.02;0.05;0.02;0.04;0.09;0.06;4.17;1.86;1.35;2.32;22.05;39.06;52.32;41.8;0.07;0.03;0.02;0.05;0.04;0.16;0.85;0.54;6.75;1.99;1.56;3.16;93.56;241.48;597.47;553.43
PF3D7_0306700;PF3D7_0306700.1;0;0.16;0.56;0.24;0.38;0;0.39;0.1;5.87;31.69;48.46;45.22;55.36;45.87;57.38;62.7;0;0.15;0.51;0.22;0.34;0;0.36;0.18;4.91;28.57;44.13;40.85;50.76;41.95;52.67;56.83;0;0.16;0.64;0.31;1.46;0;4.14;1.23;8.08;31.69;55.24;57.43;215.92;259.36;603.67;753.69
PF3D7_0306800;PF3D7_0306800.1;0.07;0.11;0.16;0.08;0.33;0;0.03;0.18;7.19;69.46;127.32;156.07;209.05;231.43;193.47;79.33;0.06;0.1;0.15;0.07;0.3;0;0.03;0.18;6.02;62.63;115.94;140.62;191.02;210.77;177.59;71.69;0.1;0.11;0.19;0.1;1.28;0;0.3;2.16;9.9;69.46;145.15;198.21;815.3;1308.64;2035.42;953.62
PF3D7_0307500;PF3D7_0307500.1;0.05;0.44;0.34;0.76;0.9;0.63;0.67;0.58;5.85;1.31;0.62;0.36;3.43;14.05;27.89;48.39;0.04;0.39;0.31;0.68;0.82;0.57;0.61;0.55;5.17;1.49;0.87;0.36;3.24;12.9;25.82;43.94;0.07;0.44;0.38;0.96;3.51;3.55;7.05;7.01;8.05;1.31;0.7;0.46;13.39;79.42;293.41;581.68
PF3D7_0309900;PF3D7_0309900.1;0.02;0.02;0.03;0.01;0.04;0.09;0.04;0.03;1.32;0.63;0.63;0.2;1.61;6.4;15.68;16.41;0.02;0.03;0.04;0.02;0.05;0.1;0.07;0.05;1.19;0.59;0.59;0.19;1.47;5.91;14.46;14.96;0.03;0.02;0.03;0.01;0.15;0.53;0.39;0.34;1.82;0.63;0.71;0.26;6.29;36.18;165;197.22
PF3D7_0310300;PF3D7_0310300.1;0.1;0.11;0.02;0.05;0.04;0.02;0.08;0.06;9.99;40.47;68.65;60.77;63.9;49.54;46.38;23.03;0.09;0.16;0.07;0.05;0.05;0.03;0.07;0.07;8.65;36.89;62.91;54.96;58.92;45.31;42.89;21.14;0.13;0.11;0.02;0.06;0.15;0.11;0.83;0.74;13.76;40.47;78.27;77.18;249.19;280.12;487.92;276.85
PF3D7_0728000;PF3D7_0728000.1;2.19;0.57;0.07;0.21;0.27;0.47;0.61;0.83;131.57;387.28;424.89;471.77;502.37;592.84;594.96;432.86;1.83;0.57;0.06;0.19;0.24;0.43;0.56;0.79;110.16;349.42;386.9;425.14;459.16;540.06;546.17;391.1;3.02;0.57;0.08;0.27;1.04;2.67;6.37;10.03;181.18;387.28;484.37;599.15;1959.23;3352.32;6259.22;5203.08
PF3D7_0728200;PF3D7_0728200.1;0.03;0.03;0.12;0;0.04;0.08;0.11;0.02;1.41;0.58;0.2;0.33;0.44;2.7;9.14;15.69;0.03;0.03;0.14;0;0.07;0.07;0.15;0.02;1.52;0.65;0.22;0.32;0.54;2.79;9.51;16.38;0.05;0.03;0.13;0;0.15;0.46;1.17;0.26;1.94;0.58;0.22;0.42;1.7;15.26;96.16;188.59
PF3D7_0728700;PF3D7_0728700.1;0;0.03;0.12;0.14;0.03;0.22;0.55;0.4;1.83;1.31;0.76;0.41;2.25;3;5.56;3.97;0;0.07;0.17;0.18;0.06;0.2;0.51;0.4;1.55;1.21;0.74;0.37;2.11;2.76;5.1;3.64;0;0.03;0.14;0.17;0.12;1.22;5.83;4.79;2.52;1.31;0.86;0.52;8.79;16.94;58.51;47.68
PF3D7_0730600;PF3D7_0730600.1;8.38;24.87;28.68;19.66;17.15;8.24;3.79;2.95;0.76;0;0.9;0;0;0;0;1.48;7.02;22.43;26.11;17.71;15.67;7.5;3.48;2.67;0.64;0;0.82;0;0;0;0;1.78;11.55;24.87;32.69;24.97;66.87;46.57;39.85;35.47;1.05;0;1.02;0;0;0;0;17.74
PF3D7_0732300;PF3D7_0732300.1;0;0.06;0.06;0;0.06;0;0;0;0;0;0;0;0.06;0;0;0.04;0;0.05;0.06;0;0.06;0;0;0;0;0;0;0;0.06;0;0;0.03;0;0.06;0.07;0;0.25;0;0;0;0;0;0;0;0.25;0;0;0.42
PF3D7_0732900;PF3D7_0732900.1;0.76;1;0.77;1.45;1.23;1.38;1.13;0.6;0.87;0.5;0.38;0.58;0.13;0.13;0.41;2.01;0.78;1.15;1.11;1.75;1.18;1.37;1.16;0.54;0.78;0.5;0.35;0.52;0.12;0.12;0.41;2;1.05;1;0.88;1.84;4.79;7.78;11.88;7.19;1.2;0.5;0.44;0.74;0.5;0.74;4.28;24.12
PF3D7_0800500;PF3D7_0800500.1;0;0.15;0;0.04;0.06;0.3;0;0.06;0.1;0.05;0;0;0;0;0;0;0;0.18;0;0.03;0.05;0.27;0;0.06;0.08;0.09;0;0;0;0;0;0.03;0;0.15;0;0.05;0.23;1.67;0;0.77;0.14;0.05;0;0;0;0;0;0
PF3D7_0800600;PF3D7_0800600.1;0;0;0;0;0;0;0;0;0.38;0.39;0.22;0.19;0.38;0.31;0.11;0.61;0;0;0;0;0;0;0;0;1.54;1.17;0.88;0.65;0.82;1.11;2.17;3.44;0;0;0;0;0;0;0;0;0.52;0.39;0.26;0.24;1.47;1.72;1.11;7.39
PF3D7_0801300;PF3D7_0801300.1;0.25;0.13;0.15;0.58;0.23;0.15;0.69;0.12;1.02;2.53;0.9;0.53;0.15;0;0.21;0.16;0.21;0.12;0.14;0.52;0.21;0.14;0.63;0.11;0.85;2.29;0.82;0.48;0.14;0;0.24;0.15;0.35;0.13;0.17;0.74;0.88;0.87;7.22;1.48;1.4;2.53;1.03;0.68;0.59;0;2.22;1.98
PF3D7_0801900;PF3D7_0801900.1;0.4;0.75;0.62;1.06;0.86;0.49;0.4;0.49;15.09;45.21;53.83;62.4;49.53;35.94;24.39;12.06;0.35;0.77;0.61;1.02;0.87;0.49;0.42;0.57;13.04;42.18;50.34;58.17;46.83;33.81;23.45;11.42;0.55;0.75;0.71;1.34;3.36;2.75;4.16;5.86;20.77;45.21;61.37;79.24;193.18;203.22;256.59;144.93
PF3D7_1121200;PF3D7_1121200.1;0.12;0.36;0.14;0;0;0.14;0.1;0.15;1.19;0.73;0.56;1.08;4.79;12.99;25.41;17.18;0.1;0.33;0.13;0;0;0.13;0.09;0.14;0.99;0.66;0.51;0.98;4.5;11.83;23.5;15.59;0.16;0.36;0.16;0;0;0.81;1.04;1.84;1.64;0.73;0.64;1.37;18.66;73.45;267.3;206.56
